userID,artistID,name,Label,IR,FriendsListening,FriendsRating
1318,693,Hey Monday,1,0.11546433929885089,2,2
1136,461,Miley Cyrus,1,0.8040763713720793,9,3
541,6365,Magtens Korridorer,0,0.005600630733807401,0,0
202,69,Sade,0,0.019079298739714038,0,0
1287,12,Behemoth,1,0.12325740860626992,3,2
1718,4616,Jamie Cullum,1,0.05604761302317642,0,0
936,9766,Gui Boratto,1,0.11287466602891427,0,0
1958,3201,Kate Bush,1,0.018858390527726865,0,0
514,686,Selena Gomez & the Scene,1,0.3696718132858596,11,4
1226,10194,Epic45,0,0.0027152189566936637,0,0
1145,1042,Bruno Mars,1,0.23566737018769496,6,3
1653,1098,BjĂ¶rk,1,0.2931589938009241,1,1
1153,12651,AJ McLean,0,0.016862531152126027,0,0
1747,2838,Manowar,0,0.004107036828368656,0,0
405,466,Ke$ha,1,1.2237418986154085,29,5
175,1489,Reba McEntire,1,0.04377263560102764,0,0
1368,2732,ĐšĐľĐ¶Đ°Đ˝Ń‹Đą ĐžĐ»ĐµĐ˝ŃŚ,0,0.0026447926815158537,0,0
1457,5010,Faster Pussycat,0,0.0013700317598157622,0,0
1606,288,Rihanna,1,1.6180399599417004,20,5
1650,3850,Đ˘Đ°Đ˝Ń†Ń‹ ĐśĐ¸Đ˝ŃŃ,0,0.015314076780339676,0,0
814,1246,Panic! At the Disco,1,0.29548879706231235,0,0
1727,1151,Editors,1,0.14492404685924343,0,0
984,8492,Fu Manchu,0,0.0021343425222308614,0,0
1025,3482,America,0,0.025178189738066126,0,0
1650,9904,Raheem DeVaughn,0,0.005376334115448649,0,0
605,1519,Ryan Adams,1,0.060475743386423864,0,0
81,1109,Yann Tiersen,0,0.024571675118958962,0,0
708,11728,Erik Hassle,0,0.0003011917408108711,0,0
602,4100,He Is Legend,1,0.003821641772715113,0,0
1258,1083,Siouxsie and the Banshees,1,0.056588571430409296,10,3
414,1275,Samael,0,0.0011745532193368346,0,0
631,917,Iron Maiden,1,0.5646961228912042,0,0
2051,11492,Verdena,1,0.0003200957842285072,0,0
1785,1299,Suicide Commando,0,0.02025904929791126,0,0
690,344,Taylor Swift,1,0.8281263020565638,8,3
362,6123,Roupa Nova,1,0.04593206361851078,0,0
388,2446,Howard Shore,1,0.03105817322820207,0,0
1210,601,Prince,1,0.16409324334930298,8,3
330,2064,Ana Gabriel,0,0.012224076991083693,0,0
1210,511,U2,1,0.8414439280904692,13,4
459,1857,YUI,0,0.021676329427723837,0,0
503,1602,Shayne Ward,0,0.054315309625870827,2,2
699,1026,Sylver,0,0.03529916153862672,1,1
1948,925,Andre Matos,0,0.004695030145130485,0,0
362,10182,Herbert GrĂ¶nemeyer,0,0.003373269768903923,0,0
1640,2676,Tycho,0,0.00887557664161557,0,0
1997,733,John Lennon,1,0.19036922080572902,0,0
1293,499,Flyleaf,1,0.07678692471578781,0,0
430,2562,Arcadia,1,0.02257955159692189,2,2
829,3882,A.R. Rahman,0,0.006795564035821894,0,0
1896,494,Finch,0,0.058130041126708755,0,0
1082,3484,Crystal Kay,1,0.009176439458942429,0,0
1418,1591,Holly Valance,0,0.006526730683024739,0,0
2069,1208,Reverend Horton Heat,0,0.003647722784718428,0,0
668,230,Green Day,1,0.6440732418800185,0,0
1275,6612,Chase Coy,0,0.0040882806053556256,0,0
1693,8812,Fats Domino,0,0.0006003107821069618,0,0
1357,570,Little Richard,1,0.0037121326474873215,0,0
646,5135,A Plea for Purging,0,0.0022594482901824586,0,0
2043,1421,Roberto Carlos,0,0.005132587566413172,0,0
987,1204,Agoraphobic Nosebleed,0,0.0012504923955809592,0,0
1137,67,Madonna,1,0.4859900753154068,2,2
1079,9529,Elf,0,0.008603844504378526,0,0
1221,3369,New Years Day,0,0.0010534771675882394,0,0
1898,4254,Marion Raven,1,0.037467135608542486,1,1
305,786,Mandy Moore,0,0.06862821582024081,0,0
1120,485,Kelis,1,0.05276748673111747,0,0
1067,3456,The Adicts,1,0.028124948145254153,0,0
1704,2450,Trisha Yearwood,0,0.0005985255348952146,0,0
1291,2153,Current Value,0,0.0010567429505084654,0,0
1196,860,Stone Temple Pilots,1,0.06297865562763343,1,1
168,3697,Micachu,1,0.04647113634083417,0,0
426,772,Proem,1,0.0665800824125393,0,0
2028,1202,Melvins,0,0.011974197760659607,0,0
1213,3149,John Holt,0,0.00025392593057847957,0,0
721,437,She & Him,1,0.0616194298955697,0,0
966,292,Christina Aguilera,1,1.1624191009434992,23,5
1994,4620,Cat Stevens,1,0.009958359792596959,0,0
904,1660,Blind Melon,0,0.007172360241611067,0,0
79,1475,Ricky Martin,1,0.04565347042221207,1,1
271,89,Lady Gaga,1,2.4065626790357326,28,5
2018,3034,K.I.Z.,0,0.0018845270933880967,0,0
1846,7137,Yael Naim,0,0.0053359715363607415,0,0
200,511,U2,1,0.23862116272049375,0,0
809,7994,Sergey Lazarev,1,0.009850265838619232,2,2
2047,13669,Silvio RodrĂ­guez,1,0.00788510703326241,0,0
698,1171,The Blood Brothers,0,0.0030626237698339995,0,0
12,17685,Two Hours Traffic,0,0.0029966367239685665,0,0
1573,2430,From First to Last,0,0.01734952832603573,0,0
257,1335,Bruderschaft,1,0.08937268658927072,0,0
1206,11394,November Blessing,0,0.0009484920777310121,0,0
1771,534,No Doubt,1,0.11160928548616424,1,1
289,10879,Saad,0,0.002853042945458908,0,0
1325,12325,NoMeansNo,1,0.012435859091751053,0,0
1929,2531,Morrissey,1,0.22250009192149764,3,2
1497,7057,Le Orme,1,0.044415611908678244,1,1
1135,8772,Rockabye Baby!,0,0.001251482917758458,0,0
177,12013,Dan Black,0,0.009916572213667084,0,0
688,1622,De La Soul,0,0.01875322728330934,0,0
791,11758,Evidence,0,0.00025234646321636975,0,0
675,9277,Across The Universe Soundtrack,0,0.0054582428807011755,0,0
886,228,Kings of Leon,1,0.14096788073504415,0,0
267,191,OneRepublic,1,0.2543865839451415,2,2
53,13156,Kirsty MacColl,0,0.0005447536901656043,0,0
1537,5425,Diante do Trono,1,0.004170565726019071,0,0
225,272,Faith Evans,0,0.005133550231811246,0,0
1190,441,Joy Division,1,0.26898648713240986,0,0
118,481,Simple Plan,1,0.1258324600801884,0,0
1107,331,Kanye West,1,0.3422696912031675,2,2
1230,2546,Vanessa Carlton,0,0.0008052472684485118,0,0
1693,9979,Tanzwut,0,0.00034240981934916914,0,0
1372,2137,Two Door Cinema Club,1,0.04786346388109917,0,0
1530,1672,Avenged Sevenfold,0,0.28632910356588254,2,2
330,157,Michael Jackson,1,0.6448457024620815,1,1
1069,1436,Luis Fonsi,1,0.019482127556388687,0,0
799,2449,Brooks & Dunn,0,0.003554685599863918,0,0
1555,2462,Reik,1,0.02485399792311575,0,0
290,5254,Falco,1,0.005075843921338548,0,0
1237,3732,311,0,0.025934537452765853,0,0
474,292,Christina Aguilera,0,0.21819589163209038,1,1
1948,8461,Sunny Day Real Estate,0,0.004638612296837249,0,0
1890,7838,Alejandro FernĂˇndez,0,0.0008630036254851378,0,0
1429,11070,Brian McKnight,0,0.0156719026958743,0,0
705,3291,The Creatures,0,0.00566884598153123,0,0
659,1988,The Subways,1,0.05875252439087281,0,0
1951,11806,David Crowder Band,0,0.0019857400236948375,0,0
795,5917,The Comsat Angels,0,0.0017467994730233792,0,0
751,436,The Smashing Pumpkins,1,0.13169627382706806,0,0
80,1745,Apparat,0,0.02488381166081047,1,1
1393,1202,Melvins,0,0.01985297857879591,0,0
1959,13209,Double Thumb,0,0.0007950229265699571,0,0
63,1779,Cartola,0,0.005365235521331586,0,0
912,7108,Tierra Santa,1,0.05092497026141428,0,0
1652,5415,Cibo Matto,0,0.0016517242499498276,0,0
1578,10042,Collective Soul,0,0.005279633670605259,0,0
1300,1601,Anastacia,1,0.1564407808434546,3,2
301,1400,MGMT,1,0.26887721100404394,0,0
933,969,Kasabian,1,0.25590436611209416,0,0
961,53,Air,0,0.11245315754169855,0,0
493,188,Opeth,0,0.03249332048396665,0,0
2093,1369,Black Sabbath,1,0.2573921840701017,0,0
848,12023,Cibelle,0,0.0076930931213274,0,0
128,8329,DiktatĹ«ra,0,0.001996577494529638,0,0
1480,15215,Paula Toller,0,0.0014775804677124571,0,0
353,2670,Chris Clark,0,0.0012577370503313924,0,0
651,3502,RĂłisĂ­n Murphy,1,0.05929319817576723,1,1
28,2999,Wynonie Harris,0,0.00030182825992013275,0,0
1541,11289,A Sunny Day in Glasgow,0,0.0013355765691259022,0,0
1149,4147,Liv Kristine,0,0.00037932101593415743,0,0
710,234,Nirvana,1,0.20293268605793066,1,1
1555,6847,White Rose Movement,0,0.004947781927327311,0,0
1224,582,Sonny Boy Williamson,1,0.04624341597528342,1,1
4,182,Keane,1,0.2740710918468468,2,2
1219,3706,Broken Bells,1,0.005108242938512428,0,0
2078,489,Limp Bizkit,1,0.1001689288228101,0,0
558,2304,Yeni TĂĽrkĂĽ,0,0.00031171455753506146,0,0
1387,2019,Stacie Orrico,0,0.012857026798151651,0,0
1924,4474,Luan Santana,0,0.05383733428795057,0,0
562,2468,Alan Jackson,1,0.04648907904636495,0,0
59,3689,Les Savy Fav,0,0.008448813390288178,0,0
982,4706,Sam Sparro,1,0.005702612536217737,0,0
12,509,Pitchshifter,1,0.004502230739127869,0,0
1838,1375,Snow Patrol,1,0.20400936008565582,1,1
1976,3244,Deathstars,0,0.0361575372946481,0,0
452,1464,ABBA,1,0.0298202986393999,0,0
1534,189,Poets of the Fall,1,0.0471015084736517,0,0
439,6264,Coroner,0,0.003431910294595265,0,0
23,159,The Cure,1,0.38485703800709264,0,0
1316,959,Queen,1,0.28692115374408433,2,2
1304,10859,Orgy,0,0.009879383838112358,0,0
1440,1859,Thousand Foot Krutch,0,0.01342055115743732,0,0
1566,6681,The Cloud Room,0,0.0025273331066803907,0,0
125,2986,Rosa De Saron,0,0.013371245843005558,0,0
865,1191,Hadouken!,0,0.010603453634429326,0,0
808,690,Marina & the Diamonds,1,0.14666821665593743,2,2
485,12452,Sagopa Kajmer,0,0.001557103341446415,0,0
1134,65,Coldplay,1,0.11007831530809663,0,0
357,84,Cut Copy,1,0.10536706952010932,1,1
76,3057,Regina Spektor,0,0.18419314475264462,0,0
1214,1738,Soulwax,0,0.00975847902835142,0,0
1613,1180,Escape The Fate,1,0.29247677111661863,1,1
1854,12693,Project 86,0,0.00011243641516190266,0,0
89,4560,Brooke Hogan,0,0.019594092179210394,0,0
2040,2711,Parov Stelar,0,0.011443054569926486,0,0
73,36,KMFDM,1,0.02237237256837214,0,0
1158,11900,Low,0,0.021144176693207697,0,0
1160,2676,Tycho,0,0.01749740577885054,0,0
1787,2084,DJ Earworm,0,0.009949830744675462,0,0
1808,299,Jennifer Lopez,1,0.7452707476930187,0,0
105,2681,The Future Sound of London,1,0.12165475980823473,0,0
15,621,The Album Leaf,1,0.07782701132674144,0,0
1356,5216,Alien Ant Farm,0,0.013026988774636554,0,0
2009,629,of Montreal,1,0.05849625808884033,0,0
210,4762,Acceptance,0,0.005525508396876609,0,0
741,3311,Michael Bolton,0,0.004394865404709665,0,0
1572,923,Children of Bodom,0,0.09126126736618757,0,0
137,154,Radiohead,1,0.7363602589271342,1,1
845,15,Dimmu Borgir,0,0.04060780678668483,0,0
1505,2778,Cryptopsy,0,0.004633736777545234,0,0
1592,952,Skid Row,1,0.0641853001416595,0,0
534,4586,RZA,0,0.0074787244583043805,0,0
398,206,Beck,1,0.1609058093026494,2,2
70,856,Soundgarden,1,0.07760812579583563,0,0
1453,11838,Let 3,0,0.0023514757765988373,0,0
1921,11018,TRUSTcompany,1,0.0034244272947798722,0,0
722,89,Lady Gaga,1,1.6830484556053253,1,1
582,813,As I Lay Dying,1,0.4778475448297578,2,2
78,10917,David Garrett,0,0.0011216854482035076,0,0
1611,46,Pyotr Ilyich Tchaikovsky,0,9.898273138492385e-05,0,0
1866,233,Nine Inch Nails,1,0.3254201989127604,0,0
698,13094,Jaylib,0,0.004003092719004339,0,0
869,6715,Elaine De Jesus,0,0.00011916612609800072,0,0
1587,925,Andre Matos,0,0.010864826985539125,0,0
665,5343,Tripswitch,0,0.000853675842327475,0,0
1152,599,David Bowie,1,0.1812042708464668,0,0
1014,458,Justin Bieber,1,0.027841411407286267,0,0
1093,1338,HammerFall,1,0.03173622080512196,0,0
480,3637,Ektomorf,0,0.004456764636472237,0,0
607,4272,Darkthrone,1,0.006347249477351884,0,0
173,3745,Chico Science & NaĂ§ĂŁo Zumbi,1,0.03028751357226397,0,0
519,3896,Peggy Lee,0,0.014019990932050275,0,0
727,11956,Tammy Wynette,0,0.0008729511970258686,0,0
2020,444,mĂşm,0,0.044612522385861116,0,0
1629,4037,Gipsy Kings,1,0.004318461272264544,0,0
38,187,a-ha,1,0.07565195020780284,0,0
306,9302,Bing Crosby,0,0.0013531834996299316,0,0
1939,227,The Beatles,1,0.24625053308515704,1,1
463,2821,The Dead Weather,0,0.004125485233708544,0,0
907,3288,Annie,0,0.024887377730269573,0,0
768,2161,Wisp,0,0.0007055793984680237,0,0
1151,10370,Goblin,0,0.0012378296139436665,0,0
335,184,James Blunt,1,0.2062508183070297,1,1
568,1745,Apparat,0,0.028758822553048586,0,0
1242,3387,Tomate,0,0.007743886051814214,0,0
512,450,She Wants Revenge,0,0.12600269532214384,0,0
1722,289,Britney Spears,1,0.6123695531959558,11,4
1785,3254,Peter Adams,0,0.00893261322623541,0,0
959,8423,Great White,0,0.001776855255284042,0,0
2042,957,Blind Guardian,1,0.13168986477485095,1,1
1707,715,R.E.M.,1,0.05791152458729511,0,0
1100,898,Tegan and Sara,0,0.0464958905549359,0,0
1172,6077,Martin O'Donnell & Michael Salvatori,1,0.0005688947551023494,0,0
666,1121,Wolfgang Amadeus Mozart,1,0.07157771578432064,0,0
669,10359,Bruce Haack,0,0.0008971714415008923,0,0
514,3266,The Ark,1,0.0017100381864019179,0,0
856,13757,Koffin Kats,0,0.0070623858994420825,0,0
1337,11609,Suffocate For Fuck Sake,0,0.003500070415452479,0,0
2091,16695,YoungBloodZ,1,0.020740007343126178,1,1
1261,7117,Sebastian Bach,0,0.004371247950200119,0,0
1919,1048,The Kooks,1,0.21625559374257267,0,0
504,2346,Aerosmith,1,0.10912071679787855,0,0
122,2624,Frank Zappa,1,0.005525382636699354,0,0
2061,1552,For Today,0,0.002896751968386671,0,0
2092,7663,The Futureheads,1,0.040224021594762197,0,0
255,715,R.E.M.,0,0.10774634246452482,0,0
1116,10997,Anthony Hamilton,1,0.006688328092269547,0,0
702,3393,Sandy Leah,0,0.03648763189440485,0,0
1888,234,Nirvana,1,0.298995687787041,0,0
1811,2301,Ajda Pekkan,0,0.001039592190074986,0,0
1626,10224,Giacomo Puccini,1,0.001125573747252473,0,0
2004,1342,Gamma Ray,0,0.01603745499204795,0,0
711,814,Caliban,0,0.01583338089936832,0,0
1427,3067,Bonnie Tyler,0,0.008811586369364365,0,0
1217,984,Tilly and the Wall,1,0.0020079354256537013,0,0
2080,1943,Flying Lotus,0,0.05945310686332829,0,0
1074,6567,Diddy,0,0.005189614835632258,0,0
1832,7452,Danni Carlos,0,0.010910398455201996,0,0
1416,229,The Killers,1,0.789464630969862,0,0
1835,6155,Windy & Carl,0,0.00198432456580001,0,0
13,542,Pitty,1,0.045225418814235176,1,1
1844,221,Travis,1,0.10114885470947188,0,0
1179,6631,Fabolous,0,0.010754321678139373,0,0
206,4569,Maria Peszek,0,0.0014404969591820906,0,0
1745,4232,Caspian,1,0.005273774480286251,0,0
256,1366,W.A.S.P.,0,0.033933994470972846,0,0
1879,220,Red Hot Chili Peppers,1,0.4777972503084746,1,1
116,7651,Thomas Dybdahl,0,0.0017166457099619344,0,0
343,706,AC/DC,1,0.33430775384520034,4,2
1433,9888,Die Fantastischen Vier,0,0.005512597717974403,0,0
978,2573,The Appleseed Cast,1,0.032219919518083395,0,0
1474,5927,Bang Gang,1,0.047669398373899156,0,0
319,6293,Straylight Run,0,0.008354454169882192,0,0
101,1246,Panic! At the Disco,1,0.40077816287856755,3,2
318,2028,ĐźĐ¸ĐşĐ˝Đ¸Đş,0,0.0057723932160578155,0,0
1574,1406,The Offspring,1,0.2772319745030242,1,1
490,1056,Jamal,0,0.008004664546234436,0,0
1939,2374,Ghost Brigade,0,0.0038044137534802127,0,0
1345,3444,Dead Kennedys,1,0.02120777191379418,0,0
539,3189,All Gone Dead,0,0.0011725220322780583,0,0
1378,4779,Aesop Rock,1,0.017993042239720286,0,0
40,1295,VNV Nation,1,0.10796045892474238,0,0
53,984,Tilly and the Wall,0,0.0011269582758114134,0,0
733,5228,Elliott Yamin,1,0.0020568234698004548,0,0
1006,53,Air,1,0.13891996502356413,0,0
2077,72,Depeche Mode,1,0.4447881508139122,1,1
1442,13928,Enoch Light,0,0.002275225137206851,0,0
700,570,Little Richard,0,0.004287946814306437,0,0
594,720,Social Distortion,0,0.006332936013656658,0,0
1410,288,Rihanna,1,0.5167897907890718,9,3
1553,39,Sopor Aeternus & The Ensemble of Shadows,1,0.025685357621216157,1,1
1873,525,Gwen Stefani,1,0.35356311337499413,3,2
533,10895,Gorod,0,0.0011903018548051398,0,0
1787,8188,Queen Latifah,0,0.0020016536276400458,0,0
1655,1249,Guns N' Roses,0,0.35264073024105336,0,0
1456,6308,Nick Lachey,1,0.0083654962693354,0,0
326,377,Linkin Park,1,0.30275139830295006,0,0
1709,448,Art Brut,0,0.023040465830966257,0,0
1078,1119,Faith No More,1,0.025783893557186393,0,0
152,1684,Aly & AJ,1,0.08952838560757424,0,0
1703,1859,Thousand Foot Krutch,1,0.02649655030641656,0,0
1015,1383,Imogen Heap,1,0.04821602063766397,0,0
1604,1292,mind.in.a.box,1,0.10744314728277415,0,0
1746,4211,H2O,0,0.004618122777153416,0,0
816,2595,Slash,0,0.010100814711446096,1,1
1993,3302,Phil Collins,0,0.005430613549080877,0,0
174,2428,Kyo,0,0.001465032328906838,0,0
586,1400,MGMT,0,0.0626080341454936,0,0
1093,1101,These New Puritans,0,0.005162070233668973,0,0
1046,1458,Miranda Cosgrove,1,0.08035789267993743,3,2
827,1814,Sex Pistols,1,0.049561975078469864,0,0
718,207,Arctic Monkeys,1,0.4703413192712841,0,0
2007,14692,(hed) Planet Earth,1,0.010595244605114795,0,0
1214,8323,Obtest,0,0.005312733162857672,0,0
2083,1704,Unheilig,1,0.0017822522967774843,0,0
1777,13189,KAJ,1,0.37160589046128506,1,1
317,630,Neil Young,1,0.11700781347920651,1,1
1783,4349,BarĂŁo Vermelho,1,0.03168294043639462,1,1
474,328,David Guetta,1,0.08714431449759925,4,2
1545,903,Amy Winehouse,1,0.3153903270533524,1,1
1584,300,Katy Perry,1,0.3565250203257106,0,0
1551,3562,Lords of Acid,1,0.03443283960993115,0,0
1506,1089,Suede,1,0.1428452293567599,0,0
1379,1809,Stryper,0,0.01475777068803102,0,0
461,5936,Sage Francis,0,0.0005945722559136359,0,0
819,329,Justin Timberlake,1,0.2046918536056109,4,2
1759,5563,ĺľŚč—¤çśźĺ¸Ś,0,0.001828818317339933,0,0
1911,3200,Cansei de Ser Sexy,1,0.18938159257474094,0,0
1961,314,Ciara,1,0.524892231099973,3,2
396,2044,Sarah Brightman,1,0.0257423636936426,1,1
1606,3744,Bikini Kill,0,0.014057556986416772,0,0
1411,7179,Eight Legs,0,0.0010594541394414276,0,0
1674,10125,Axxis,0,0.0019975505443308133,0,0
767,405,The Rasmus,1,0.09158859315217598,0,0
481,7349,Oh Land,1,0.005148575768417527,1,1
1722,563,Small Faces,0,0.002801523339954054,0,0
1037,6626,DMX,0,0.00212422660984056,0,0
1677,13123,Blue Cheer,0,0.0018457666255979157,0,0
1164,1380,Blue October,0,0.023269326306999863,0,0
1304,289,Britney Spears,1,1.3820848651223596,14,4
881,5156,Eddie Money,0,0.0034172685342419608,0,0
94,441,Joy Division,1,0.16495355460387767,1,1
278,1450,Kristinia DeBarge,1,0.025880953345836774,0,0
1152,615,Elliott Smith,1,0.07691252445170196,2,2
843,484,Ne-Yo,0,0.012388904562653184,0,0
184,7922,Falkenbach,0,0.007732265832404028,0,0
446,180,Roxette,1,0.18106395701436215,1,1
514,318,Hilary Duff,1,0.409896059844079,11,4
614,233,Nine Inch Nails,1,0.40179109581849065,0,0
1165,685,Nick Jonas & The Administration,0,0.014635555477883422,0,0
294,1590,Skye Sweetnam,1,0.0023775409611763447,0,0
966,458,Justin Bieber,1,0.2856790724257182,5,3
678,11241,Jessica Lowndes,0,0.0019326079876093992,0,0
818,1335,Bruderschaft,0,0.002545680069901754,0,0
1032,381,C.N.BLUE,0,0.0005724799405104873,0,0
1017,3717,Chimaira,0,0.005821069317025373,0,0
907,3685,Why?,0,0.021561052929334273,0,0
1362,6681,The Cloud Room,0,0.0012223629875036742,0,0
846,10590,Ludovic,1,0.0038847011887885976,0,0
1906,7650,Beatsteaks,0,0.006484529240991629,0,0
658,1639,Jimi Hendrix,1,0.060017366428790325,0,0
289,9921,Nebula,0,0.0022043062009577583,0,0
1661,1470,Lifehouse,1,0.137172753276592,0,0
1348,1459,Carrie Underwood,1,0.11998192402854649,0,0
1542,2439,Rascal Flatts,1,0.024668053870995903,0,0
1091,12273,Tsunami Bomb,1,0.0037172043738073414,0,0
1570,1160,Roy Orbison,0,0.007675145445433072,0,0
62,6873,Alien Vampires,0,0.00812907710973381,0,0
1804,3354,Black Flag,0,0.014113509212413713,0,0
1558,11553,The Movielife,0,0.0002841565665037615,0,0
677,11608,Heaven In Her Arms,0,0.009210038887540229,0,0
137,980,Yelle,1,0.06693298330818138,0,0
1329,11598,I Am Kloot,1,0.005536666635288891,0,0
1349,190,Muse,1,0.4730241432705924,2,2
780,733,John Lennon,1,0.05452562348439853,0,0
1294,690,Marina & the Diamonds,1,0.03566422341480024,2,2
324,946,Avantasia,1,0.09839269176178396,0,0
725,4736,Vivian Girls,0,0.005427470282099564,0,0
1888,859,Pixies,1,0.08365027465789028,0,0
1625,5088,Lucio Battisti,1,0.00032578659505191177,0,0
1709,3028,Converge,0,0.01436675335928685,0,0
41,1361,Bloodbound,1,0.019893010612434096,0,0
895,6540,Hans Zimmer & James Newton Howard,0,0.023947772092182778,0,0
885,67,Madonna,1,1.2208451081326968,1,1
38,342,Colbie Caillat,1,0.06886703288818376,0,0
248,2020,Leighton Meester,1,0.09278121337872113,3,2
1213,13186,Jens Bader,1,0.10591007504047742,1,1
1908,3126,Dionne Bromfield,0,0.005872409133523034,0,0
1527,11796,Falling Up,1,0.0174378902143433,0,0
177,936,Kamelot,1,0.0878289144091136,1,1
1667,2092,ě†Śë…€ě‹śëŚ€,0,0.002824347042251775,0,0
1971,4504,Terror,1,0.01632610671244083,0,0
998,89,Lady Gaga,1,0.8061856918456891,3,2
1332,308,Kat DeLuna,1,0.24454728643103207,3,2
537,1428,Dulce MarĂ­a,1,0.031961342632679426,2,2
486,225,Interpol,0,0.05694162334507229,0,0
786,10036,Breakdown Of Sanity,1,0.008687827380434414,1,1
1255,1986,Metronomy,1,0.02550997236049304,0,0
563,1342,Gamma Ray,0,0.02064390031809402,0,0
1240,9260,Kylesa,1,0.01489992739860181,0,0
1624,679,Glee Cast,0,0.10365966964522934,0,0
1483,89,Lady Gaga,1,0.6026184860948322,2,2
922,4185,Lifetime,0,0.001533238327796476,0,0
1243,6130,Filter,1,0.007163499059036288,0,0
799,2534,Wild Nothing,1,0.016702703843291342,0,0
929,7203,Tryo,1,0.00021462915345455362,0,0
751,8123,Albert King,0,0.0027865691580912107,0,0
2079,6298,Something Corporate,1,0.028106100011050215,0,0
878,498,Paramore,1,0.33095909972386456,2,2
1236,10042,Collective Soul,0,0.007647580696056236,0,0
1994,429,The Smiths,1,0.14272041713784228,0,0
203,805,Parkway Drive,1,0.04390916857331012,1,1
1984,1933,ă ăă‚Ż,1,0.005525824825647903,0,0
1823,3382,Os Paralamas do Sucesso,0,0.012078305433298587,0,0
1286,4092,Dinosaur Jr.,1,0.04744206208967143,0,0
1520,17331,Jesus Jones,0,0.002350317275353811,0,0
427,2700,The Speed Freak,0,0.0032135914559582885,0,0
1583,851,Manic Street Preachers,1,0.13861472991200746,0,0
697,1540,Bleeding Through,0,0.007017617528808468,0,0
965,4966,Storm of Capricorn,0,0.0009753641441454928,0,0
586,8323,Obtest,1,0.18682761717647028,2,2
1374,2484,Peeping Tom,0,0.001481969974713468,0,0
769,870,Skeletal Family,0,0.004357370234305006,0,0
1496,1713,Dave Gahan,1,0.07912722292818773,6,3
1924,535,Sophie Ellis-Bextor,0,0.17219239223742497,0,0
814,693,Hey Monday,1,0.1075211748933767,0,0
1367,9506,Ceramic Hello,0,0.0019771647594336813,0,0
314,2686,Knifehandchop,0,0.0008668003927321151,0,0
1524,227,The Beatles,1,1.2235606256223823,2,2
3,5692,Roger Glover,0,0.00014835898146600368,0,0
1310,8864,Club 8,0,0.0007325002082851575,0,0
431,501,Angels & Airwaves,1,0.11205252608408371,0,0
890,707,Metallica,1,0.25654393013620314,10,3
1807,6760,Conjure One,0,0.000806643546721293,0,0
1411,234,Nirvana,1,0.2007535713419352,0,0
29,7319,Frank Turner,0,0.0006082801173293714,0,0
79,2424,The New Pornographers,0,0.013309021666145305,0,0
240,466,Ke$ha,1,0.5451720878095606,10,3
15,9302,Bing Crosby,0,0.003349934195301799,0,0
519,13185,B! Machine,0,0.002639793149223152,0,0
123,64,RĂ¶yksopp,1,0.1328604323011125,0,0
1339,217,Death Cab for Cutie,1,0.32853510164462224,3,2
650,4002,Within The Ruins,0,0.007676697557397725,0,0
1772,2686,Knifehandchop,0,0.004947025179008345,0,0
1010,77,George Michael,1,0.015796989449423014,0,0
841,3754,Third Eye Blind,0,0.005584538248476974,0,0
233,292,Christina Aguilera,1,0.6429595157185062,11,4
213,952,Skid Row,0,0.0685656928652571,0,0
770,328,David Guetta,1,0.3563227874368861,3,2
667,5947,LMFAO,1,0.005352467119040878,0,0
639,9116,çµ˘é¦™,0,0.0006431188777997606,0,0
8,14203,illScarlett,0,0.0020965057613618688,0,0
1729,859,Pixies,1,0.0885272393334984,1,1
132,4898,Across Five Aprils,0,0.0024622976152799173,0,0
2021,3319,Diana Vickers,1,0.08494324551365603,1,1
1092,375,ćµśĺ´Žă‚ă‚†ăż,1,0.2683005120510403,1,1
613,8591,Josh Rouse,1,0.0007320849100547258,0,0
392,989,The Donnas,1,0.019715407928114465,0,0
1384,178,Dolores O'Riordan,1,0.004458406274488248,0,0
1003,77,George Michael,1,0.08630061306733725,0,0
54,952,Skid Row,0,0.012735579334374907,0,0
1601,7232,Jean-Jacques Goldman,0,0.0009633771772423854,0,0
1089,4138,Hungry Lucy,1,0.010288754493224115,0,0
475,1048,The Kooks,1,0.24308076206925577,2,2
726,1105,Jack's Mannequin,0,0.0037740360548674944,0,0
450,7797,Steve Hackett,0,0.012431442847933858,0,0
762,601,Prince,1,0.016279935236528518,0,0
1440,11222,Ben Moody,0,0.0027450766277345895,0,0
746,2961,Pain,1,0.07240125458443437,1,1
568,6369,The Storm,1,0.0012927409405803262,0,0
1695,1512,The Last Shadow Puppets,1,0.13211148974395703,0,0
1685,2044,Sarah Brightman,0,0.015535527743589149,0,0
2008,225,Interpol,1,0.3164788726513265,3,2
150,8136,Danger,0,0.001096193235934663,0,0
793,4306,Timo Maas,0,0.003938223042121037,0,0
155,4471,JoĂŁo Bosco & VinĂ­cius,0,0.006830977602700784,0,0
555,8398,Alice Nine,0,0.004329009904315822,0,0
1537,679,Glee Cast,1,0.18862111420920694,0,0
1899,496,Cold,1,0.04226239994370125,0,0
1075,5977,Aiden Grimshaw,0,0.009629813922599198,1,1
1504,1394,The Chemical Brothers,1,0.18971812376171274,0,0
1385,3375,Ryan Cabrera,1,0.015639651472338215,0,0
1056,701,Shakira,1,0.939342703082608,6,3
148,2430,From First to Last,0,0.014652332139197624,0,0
